tt0004972	The Birth of a Nation	The Birth of a Nation		195	Drama,History,War	6.7	18896
tt0048424	The Night of the Hunter	The Night of the Hunter		92	Crime,Drama,Film-Noir	8	70607
tt0048452	Ordet	Ordet		126	Drama,Fantasy	8.2	11092
tt0048473	Pather Panchali	Pather Panchali		125	Drama	8.4	16726
tt0048545	Rebel Without a Cause	Rebel Without a Cause		111	Drama	7.8	70616
tt0048605	The Seven Year Itch	The Seven Year Itch		105	Comedy,Romance	7.2	28470
tt0048728	To Catch a Thief	To Catch a Thief		106	Mystery,Romance,Thriller	7.5	51622
tt0048750	The Trouble with Harry	The Trouble with Harry		99	Comedy,Mystery	7.2	27922
tt0048960	Around the World in Eighty Days	Around the World in Eighty Days		175	Adventure,Comedy,Family	6.8	20255
tt0048977	The Bad Seed	The Bad Seed		129	Crime,Drama,Horror	7.5	10688
tt0049223	Forbidden Planet	Forbidden Planet		98	Action,Adventure,Sci-Fi	7.7	38200
tt0049261	Giant	Giant		201	Drama,Western	7.7	28863
tt0049314	High Society	High Society		111	Comedy,Musical,Romance	7	11540
tt0049366	Invasion of the Body Snatchers	Invasion of the Body Snatchers		80	Drama,Horror,Sci-Fi	7.8	37917
tt0049406	The Killing	The Killing		85	Crime,Drama,Film-Noir	8	68292
tt0049408	The King and I	The King and I		133	Biography,Drama,Musical	7.5	20792
tt0049470	The Man Who Knew Too Much	The Man Who Knew Too Much		120	Drama,Thriller	7.5	47562
tt0049513	Moby Dick	Moby Dick		116	Adventure,Drama	7.4	14683
tt0049730	The Searchers	The Searchers		119	Adventure,Drama,Western	8	68408
tt0049833	The Ten Commandments	The Ten Commandments		220	Adventure,Drama	7.9	52938
tt0049902	A Man Escaped	Un condamné à mort s'est échappé ou Le vent souffle où il veut		101	Drama,Thriller,War	8.2	14109
tt0050083	12 Angry Men	12 Angry Men		96	Crime,Drama	8.9	526134
tt0050086	3:10 to Yuma	3:10 to Yuma		92	Drama,Thriller,Western	7.6	15600
tt0050105	An Affair to Remember	An Affair to Remember		115	Drama,Romance	7.6	24116
tt0050212	The Bridge on the River Kwai	The Bridge on the River Kwai		161	Adventure,Drama,War	8.2	168290
tt0050371	A Face in the Crowd	A Face in the Crowd		126	Drama,Music	8.2	11004
tt0050419	Funny Face	Funny Face		103	Comedy,Musical,Romance	7.1	21663
tt0050468	Gunfight at the O.K. Corral	Gunfight at the O.K. Corral		122	Biography,Drama,Western	7.2	11452
tt0050539	The Incredible Shrinking Man	The Incredible Shrinking Man		81	Horror,Sci-Fi	7.7	13104
tt0050613	Throne of Blood	Kumonosu-jô		110	Drama	8.1	35988
tt0050634	The Cranes Are Flying	Letyat zhuravli		95	Drama,Romance,War	8.3	11714
tt0050658	Love in the Afternoon	Love in the Afternoon		130	Comedy,Crime,Drama	7.3	11329
tt0050706	Mon Oncle	Mon oncle		117	Comedy	7.9	15199
tt0050783	The Nights of Cabiria	Le notti di Cabiria		110	Drama	8.2	31405
tt0050825	Paths of Glory	Paths of Glory		88	Drama,War	8.4	138468
tt0050976	The Seventh Seal	Det sjunde inseglet		96	Drama,Fantasy	8.2	127159
tt0050986	Wild Strawberries	Smultronstället		91	Drama,Romance	8.2	72374
tt0051036	Sweet Smell of Success	Sweet Smell of Success		96	Drama,Film-Noir	8.2	22360
tt0051201	Witness for the Prosecution	Witness for the Prosecution		116	Crime,Drama,Mystery	8.4	76902
tt0051207	The Wrong Man	The Wrong Man		105	Drama,Film-Noir	7.5	21196
tt0051378	Elevator to the Gallows	Ascenseur pour l'échafaud		91	Crime,Drama,Thriller	8	16206
tt0051411	The Big Country	The Big Country		166	Romance,Western	7.9	12742
tt0051418	The Blob	The Blob		86	Horror,Sci-Fi	6.4	18421
tt0051459	Cat on a Hot Tin Roof	Cat on a Hot Tin Roof		108	Drama	8.1	37333
tt0051525	The Defiant Ones	The Defiant Ones		96	Crime,Drama	7.7	10623
tt0051554	Horror of Dracula	Dracula		82	Horror	7.4	17180
tt0051622	The Fly	The Fly		94	Drama,Horror,Sci-Fi	7.1	17439
tt0051658	Gigi	Gigi		115	Comedy,Musical,Romance	6.8	16378
tt0051744	House on Haunted Hill	House on Haunted Hill		75	Horror,Mystery	6.9	18232
tt0051808	The Hidden Fortress	Kakushi-toride no san-akunin		139	Adventure,Drama	8.1	26911
tt0051994	A Night to Remember	A Night to Remember		123	Biography,Drama,History	7.9	11419
tt0052077	Plan 9 from Outer Space	Plan 9 from Outer Space		79	Horror,Sci-Fi	4	31880
tt0052311	Touch of Evil	Touch of Evil		95	Crime,Drama,Film-Noir	8.1	81526
tt0052357	Vertigo	Vertigo		128	Mystery,Romance,Thriller	8.4	286528
tt0052365	The Vikings	The Vikings		116	Action,Adventure	7.1	10458
tt0052561	Anatomy of a Murder	Anatomy of a Murder		160	Crime,Drama,Mystery	8.1	50630
tt0052618	Ben-Hur	Ben-Hur		212	Adventure,Drama,History	8.1	182780
tt0052738	The Diary of Anne Frank	The Diary of Anne Frank		180	Biography,Drama,Family	7.4	10290
tt0052893	Hiroshima Mon Amour	Hiroshima mon amour		90	Drama,Romance	8	22390
tt0052918	Imitation of Life	Imitation of Life		125	Drama	7.9	12275
tt0052948	Journey to the Center of the Earth	Journey to the Center of the Earth		132	Adventure,Family,Fantasy	7.1	12897
tt0053125	North by Northwest	North by Northwest		136	Action,Adventure,Mystery	8.4	246094
tt0053137	On the Beach	On the Beach		134	Drama,Romance,Sci-Fi	7.3	10278
tt0053143	Operation Petticoat	Operation Petticoat		124	Comedy,Romance,War	7.3	10308
tt0053168	Pickpocket	Pickpocket		76	Crime,Drama	7.8	15372
tt0053172	Pillow Talk	Pillow Talk		102	Comedy,Romance	7.5	12549
tt0053198	The 400 Blows	Les quatre cents coups		99	Crime,Drama	8.1	80735
tt0053221	Rio Bravo	Rio Bravo		141	Action,Drama,Western	8	47299
tt0053285	Sleeping Beauty	Sleeping Beauty		75	Animation,Family,Fantasy	7.3	112658
tt0053291	Some Like It Hot	Some Like It Hot		121	Comedy,Romance	8.3	198255
tt0053318	Suddenly, Last Summer	Suddenly, Last Summer		114	Drama,Mystery,Thriller	7.6	11524
tt0053459	Eyes Without a Face	Les yeux sans visage		90	Drama,Horror	7.8	19837
tt0053472	Breathless	À bout de souffle		90	Crime,Drama	7.9	58968
tt0053580	The Alamo	The Alamo		167	Adventure,Drama,History	6.9	12001
tt0053604	The Apartment	The Apartment		125	Comedy,Drama,Romance	8.3	126063
tt0053619	L'Avventura	L'avventura		143	Drama,Mystery	7.9	20760
tt0053779	La Dolce Vita	La dolce vita		174	Comedy,Drama	8.1	54503
tt0053946	Inherit the Wind	Inherit the Wind		128	Biography,Drama,History	8.2	22900
tt0053976	The Virgin Spring	Jungfrukällan		89	Drama	8.1	21091
tt0054033	The Little Shop of Horrors	The Little Shop of Horrors		72	Comedy,Horror	6.3	13645
tt0054047	The Magnificent Seven	The Magnificent Seven		128	Action,Adventure,Western	7.8	75641
tt0054067	Black Sunday	La maschera del demonio		87	Horror	7.3	10940
tt0054130	La Notte	La notte		122	Drama	8	13492
tt0054135	Ocean's 11	Ocean's Eleven		127	Comedy,Crime,Music	6.6	16799
tt0054167	Peeping Tom	Peeping Tom		101	Drama,Horror,Thriller	7.7	24566
tt0054189	Purple Noon	Plein soleil		118	Crime,Drama,Thriller	7.8	10678
tt0054215	Psycho	Psycho		109	Horror,Mystery,Thriller	8.5	482084
tt0054248	Rocco and His Brothers	Rocco e i suoi fratelli		177	Crime,Drama,Sport	8.3	12905
tt0054331	Spartacus	Spartacus		197	Adventure,Biography,Drama	7.9	106564
tt0054357	Swiss Family Robinson	Swiss Family Robinson		126	Adventure,Family	7.2	11348
tt0054387	The Time Machine	The Time Machine		103	Adventure,Romance,Sci-Fi	7.6	30461
tt0054389	Shoot the Piano Player	Tirez sur le pianiste		81	Crime,Drama,Thriller	7.6	14304
tt0054407	Le Trou	Le trou		132	Crime,Drama,Thriller	8.5	11185
tt0054443	Village of the Damned	Village of the Damned		77	Horror,Sci-Fi	7.3	12126
tt0054632	Last Year at Marienbad	L'année dernière à Marienbad		94	Drama,Mystery	7.9	16224
tt0054698	Breakfast at Tiffany's	Breakfast at Tiffany's		115	Comedy,Drama,Romance	7.7	139282
tt0054743	The Children's Hour	The Children's Hour		108	Drama,Romance	7.8	11809
tt0054847	El Cid	El Cid		182	Adventure,Biography,Drama	7.3	10817
tt0054953	The Guns of Navarone	The Guns of Navarone		158	Action,Adventure,Drama	7.6	39312
tt0054997	The Hustler	The Hustler		134	Drama,Sport	8	67269
tt0055018	The Innocents	The Innocents		100	Horror	7.9	21755
tt0055031	Judgment at Nuremberg	Judgment at Nuremberg		186	Drama,War	8.3	52479
tt0055032	Jules and Jim	Jules et Jim		105	Drama,Romance	7.9	30750
tt0055184	The Misfits	The Misfits		125	Drama,Romance,Western	7.4	14374
tt0055254	101 Dalmatians	One Hundred and One Dalmatians		79	Adventure,Animation,Comedy	7.2	126197
tt0055256	One, Two, Three	One, Two, Three		115	Comedy	8	16457
tt0055277	The Parent Trap	The Parent Trap		129	Comedy,Family,Romance	7.1	15853
tt0055304	Pit and the Pendulum	Pit and the Pendulum		80	Drama,Horror,Mystery	7.1	10220
tt0055471	Splendor in the Grass	Splendor in the Grass		124	Drama,Romance	7.8	14871
tt0055499	Through a Glass Darkly	Såsom i en spegel		89	Drama	8.1	17438
tt0055572	A Woman Is a Woman	Une femme est une femme		85	Comedy,Drama,Romance	7.6	11987
tt0055601	Viridiana	Viridiana		90	Comedy,Drama	8.2	18165
tt0055614	West Side Story	West Side Story		153	Crime,Drama,Musical	7.6	80323
tt0055630	Yojimbo	Yôjinbô		110	Action,Drama,Thriller	8.3	84526
tt0055798	Birdman of Alcatraz	Birdman of Alcatraz		147	Biography,Crime,Drama	7.8	13484
tt0055824	Cape Fear	Cape Fear		106	Drama,Thriller	7.8	22243
tt0055830	Carnival of Souls	Carnival of Souls		78	Horror,Mystery	7.2	15651
tt0055928	Dr. No	Dr. No		110	Action,Adventure,Thriller	7.3	126379
tt0056058	Harakiri	Seppuku		133	Action,Drama,History	8.7	21884
tt0056059	Hatari!	Hatari!		157	Action,Adventure,Drama	7.2	10004
tt0056085	How the West Was Won	How the West Was Won		164	Western	7.1	15734
tt0056111	Ivan's Childhood	Ivanovo detstvo		95	Drama,War	8.1	22565
tt0056172	Lawrence of Arabia	Lawrence of Arabia		216	Adventure,Biography,Drama	8.3	218148
tt0056193	Lolita	Lolita		153	Crime,Drama,Romance	7.6	76023
tt0056197	The Longest Day	The Longest Day		178	Action,Drama,History	7.8	46567
tt0056217	The Man Who Shot Liberty Valance	The Man Who Shot Liberty Valance		123	Drama,Western	8.1	58651
tt0056218	The Manchurian Candidate	The Manchurian Candidate		126	Drama,Thriller	8	64899
tt0056241	The Miracle Worker	The Miracle Worker		106	Biography,Drama	8.1	13563
tt0056262	The Music Man	The Music Man		151	Comedy,Musical,Romance	7.7	13903
tt0056264	Mutiny on the Bounty	Mutiny on the Bounty		178	Adventure,Drama,History	7.2	12649
tt0056291	Knife in the Water	Nóz w wodzie		94	Drama,Thriller	7.6	16516
tt0056412	Ride the High Country	Ride the High Country		94	Western	7.6	10205
tt0056443	Sanjuro	Tsubaki Sanjûrô		96	Action,Crime,Drama	8.2	23241
tt0056592	To Kill a Mockingbird	To Kill a Mockingbird		129	Crime,Drama	8.3	246064
tt0056663	My Life to Live	Vivre sa vie: Film en douze tableaux		80	Drama	8.1	21195
tt0056687	What Ever Happened to Baby Jane?	What Ever Happened to Baby Jane?		134	Drama,Horror,Thriller	8.1	41129
tt0056732	The Exterminating Angel	El ángel exterminador		95	Comedy,Drama,Fantasy	8.2	22553
tt0056736	L'Eclisse	L'eclisse		126	Drama,Romance	7.9	13439
tt0056801	8½	8½		138	Drama	8.1	89022
tt0056869	The Birds	The Birds		119	Drama,Horror,Mystery	7.7	143795
tt0056923	Charade	Charade		113	Comedy,Mystery,Romance	8	55188
tt0056937	Cleopatra	Cleopatra		192	Biography,Drama,History	7	24347
tt0057012	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb		95	Comedy,War	8.5	382631
tt0057076	From Russia with Love	From Russia with Love		115	Action,Adventure,Thriller	7.5	98470
tt0057091	The Leopard	Il gattopardo		186	Drama,History	8.1	18392
tt0057115	The Great Escape	The Great Escape		172	Adventure,Drama,History	8.2	186196
tt0057129	The Haunting	The Haunting		112	Horror	7.6	28994
tt0057163	Hud	Hud		112	Drama	7.9	16529
tt0057187	Irma la Douce	Irma la Douce		147	Comedy,Romance	7.4	13999
tt0057193	It's a Mad Mad Mad Mad World	It's a Mad Mad Mad Mad World		205	Action,Adventure,Comedy	7.6	32122
tt0057197	Jason and the Argonauts	Jason and the Argonauts		104	Adventure,Family,Fantasy	7.4	19307
tt0057261	Lord of the Flies	Lord of the Flies		92	Adventure,Drama,Thriller	7	14950
tt0057298	McLintock!	McLintock!		127	Comedy,Romance,Western	7.3	10325
tt0057345	Contempt	Le mépris		103	Drama	7.7	22636
tt0057358	Winter Light	Nattvardsgästerna		81	Drama	8.1	16071
tt0057372	The Nutty Professor	The Nutty Professor		107	Comedy,Romance,Sci-Fi	6.7	13395
tt0057413	The Pink Panther	The Pink Panther		115	Comedy,Crime,Romance	7.2	41756
tt0057427	The Trial	Le procès		119	Drama,Mystery,Thriller	7.8	15574
tt0057546	The Sword in the Stone	The Sword in the Stone		79	Adventure,Animation,Comedy	7.2	73419
tt0057565	High and Low	Tengoku to jigoku		143	Crime,Drama,Mystery	8.4	20900
tt0057611	The Silence	Tystnaden		96	Drama	8	13746
tt0057831	Zorba the Greek	Alexis Zorbas		142	Comedy,Drama	7.8	17122
tt0057869	Band of Outsiders	Bande à part		95	Comedy,Crime,Drama	7.8	18475
tt0057877	Becket	Becket		148	Biography,Drama,History	8	11963
tt0058003	Red Desert	Il deserto rosso		117	Drama	7.7	10639
tt0058083	Fail-Safe	Fail-Safe		112	Drama,Thriller	8	16433
tt0058150	Goldfinger	Goldfinger		110	Action,Adventure,Thriller	7.8	150097
tt0058182	A Hard Day's Night	A Hard Day's Night		87	Comedy,Music,Musical	7.7	34452
tt0058213	Hush...Hush, Sweet Charlotte	Hush...Hush, Sweet Charlotte		133	Crime,Drama,Mystery	7.7	10308
tt0058279	Kwaidan	Kaidan		183	Drama,Fantasy,Horror	8	11560
tt0058329	Marnie	Marnie		130	Crime,Drama,Mystery	7.2	37567
tt0058331	Mary Poppins	Mary Poppins		139	Comedy,Family,Fantasy	7.8	122233
tt0058385	My Fair Lady	My Fair Lady		170	Drama,Family,Musical	7.9	74141
tt0058430	Onibaba	Onibaba		103	Drama,Horror	8	12285
tt0058450	The Umbrellas of Cherbourg	Les parapluies de Cherbourg		91	Drama,Musical,Romance	7.8	18173
tt0058461	Fistful of Dollars	Per un pugno di dollari		99	Western	8	164707
tt0058576	Seven Days in May	Seven Days in May		118	Drama,Romance,Thriller	7.9	10453
tt0058586	A Shot in the Dark	A Shot in the Dark		102	Comedy,Mystery	7.6	21717
tt0058625	Woman in the Dunes	Suna no onna		123	Drama,Thriller	8.5	13263
tt0058700	The Last Man on Earth	The Last Man on Earth		86	Horror,Sci-Fi	6.9	14224
tt0058777	Zulu	Zulu		138	Drama,History,War	7.8	31457
tt0058888	Red Beard	Akahige		185	Drama	8.3	12796
tt0058898	Alphaville	Alphaville, une étrange aventure de Lemmy Caution		99	Drama,Mystery,Sci-Fi	7.2	18715
tt0058946	The Battle of Algiers	La battaglia di Algeri		121	Drama,War	8.1	43236
tt0058947	Battle of the Bulge	Battle of the Bulge		167	Drama,History,War	6.8	12376
tt0059017	Cat Ballou	Cat Ballou		97	Comedy,Romance,Western	6.9	11401
tt0059037	The Cincinnati Kid	The Cincinnati Kid		102	Drama	7.3	12841
tt0059113	Doctor Zhivago	Doctor Zhivago		197	Drama,Romance,War	8	60552
tt0059170	Faster, Pussycat! Kill! Kill!	Faster, Pussycat! Kill! Kill!		83	Action,Comedy	6.8	11791
tt0059183	The Flight of the Phoenix	The Flight of the Phoenix		142	Adventure,Drama	7.6	16765
tt0059243	The Great Race	The Great Race		160	Action,Adventure,Comedy	7.3	13702
tt0059260	Help!	Help!		92	Adventure,Comedy,Musical	7.3	14816
tt0059274	The Hill	The Hill		123	Drama,War	7.9	10301
tt0059319	The Ipcress File	The Ipcress File		109	Thriller	7.3	11430
tt0059578	For a Few Dollars More	Per qualche dollaro in più		132	Western	8.3	182058
tt0059592	Pierrot le Fou	Pierrot le fou		110	Crime,Drama,Romance	7.7	22551
tt0059646	Repulsion	Repulsion		105	Drama,Horror,Thriller	7.8	39962
tt0059740	The Sons of Katie Elder	The Sons of Katie Elder		122	Western	7.2	11815
tt0059742	The Sound of Music	The Sound of Music		174	Biography,Drama,Family	8	166348
tt0059749	The Spy Who Came in from the Cold	The Spy Who Came in from the Cold		112	Drama,Thriller	7.7	12095
tt0059800	Thunderball	Thunderball		130	Action,Adventure,Thriller	7	89386
tt0059825	The Train	The Train		133	Thriller,War	7.9	11457
tt0059885	Von Ryan's Express	Von Ryan's Express		117	Action,Adventure,War	7.1	11129
tt0060086	Alfie	Alfie		114	Comedy,Drama	7.1	11529
tt0060107	Andrei Rublev	Andrey Rublev		205	Biography,Drama,History	8.3	29769
tt0060138	Au Hasard Balthazar	Au hasard Balthazar		95	Drama	7.9	13587
tt0060153	Batman: The Movie	Batman: The Movie		105	Adventure,Comedy,Crime	6.5	25862
tt0060176	Blow-Up	Blowup		111	Drama,Mystery,Thriller	7.6	46623
tt0060196	The Good, the Bad and the Ugly	Il buono, il brutto, il cattivo		161	Western	8.9	565160
tt0060315	Django	Django		92	Action,Western	7.3	20529
tt0060390	Fahrenheit 451	Fahrenheit 451		112	Drama,Sci-Fi	7.3	35856
tt0060397	Fantastic Voyage	Fantastic Voyage		100	Adventure,Family,Sci-Fi	6.8	14487
tt0060424	The Fortune Cookie	The Fortune Cookie		125	Comedy,Romance	7.4	10265
tt0060474	La Grande Vadrouille	La grande vadrouille		132	Comedy,War	8	12773
tt0060522	How to Steal a Million	How to Steal a Million		123	Comedy,Crime,Romance	7.6	20235
tt0060665	A Man for All Seasons	A Man for All Seasons		120	Biography,Drama,History	7.9	25922
tt0060666	Manos: The Hands of Fate	Manos: The Hands of Fate		70	Horror	1.9	32395
tt0060827	Persona	Persona		85	Drama,Thriller	8.1	73497
tt0060862	The Professionals	The Professionals		117	Action,Adventure,Western	7.4	11187
tt0060934	The Sand Pebbles	The Sand Pebbles		182	Adventure,Drama,Romance	7.7	11235
tt0060955	Seconds	Seconds		106	Sci-Fi,Thriller	7.7	12749
tt0061107	Torn Curtain	Torn Curtain		128	Thriller	6.7	20767
tt0061184	Who's Afraid of Virginia Woolf?	Who's Afraid of Virginia Woolf?		131	Drama	8.1	60725
tt0061385	Barefoot in the Park	Barefoot in the Park		106	Comedy,Romance	7	13456
tt0061395	Belle de Jour	Belle de jour		100	Drama	7.8	32794
tt0061418	Bonnie and Clyde	Bonnie and Clyde		111	Action,Biography,Crime	7.9	87916
tt0061452	Casino Royale	Casino Royale		131	Comedy	5.2	23625
tt0061512	Cool Hand Luke	Cool Hand Luke		126	Crime,Drama	8.2	133631
tt0061578	The Dirty Dozen	The Dirty Dozen		150	Action,Adventure,War	7.8	57844
tt0061619	El Dorado	El Dorado		126	Drama,Romance,Western	7.6	19882
tt0061655	The Fearless Vampire Killers	Dance of the Vampires		108	Comedy,Horror	7.2	25178
tt0061722	The Graduate	The Graduate		106	Comedy,Drama	8	226215
tt0061735	Guess Who's Coming to Dinner	Guess Who's Coming to Dinner		108	Comedy,Drama	7.8	32485
tt0061747	Hang 'Em High	Hang 'Em High		114	Western	7	28639
tt0061809	In Cold Blood	In Cold Blood		134	Biography,Crime,Drama	8	20788
tt0061811	In the Heat of the Night	In the Heat of the Night		109	Crime,Drama,Mystery	8	55743
tt0061852	The Jungle Book	The Jungle Book		78	Adventure,Animation,Family	7.6	138558
tt0062136	Playtime	Playtime		115	Comedy	8	14929
tt0062138	Point Blank	Point Blank		92	Crime,Thriller	7.4	15148
tt0062229	Le Samouraï	Le samouraï		105	Crime,Drama,Mystery	8.1	35804
tt0062376	To Sir, with Love	To Sir, with Love		105	Drama	7.7	13181
tt0062407	Two for the Road	Two for the Road		111	Comedy,Drama,Romance	7.6	10039
tt0062467	Wait Until Dark	Wait Until Dark		108	Thriller	7.9	22961
tt0062480	Weekend	Week End		105	Adventure,Comedy,Drama	7.3	11037
tt0062512	You Only Live Twice	You Only Live Twice		117	Action,Adventure,Thriller	6.9	82428
tt0062622	2001: A Space Odyssey	2001: A Space Odyssey		149	Adventure,Sci-Fi	8.3	487343
tt0062711	Barbarella	Barbarella		98	Adventure,Comedy,Fantasy	5.9	27182
tt0062759	The Diamond Arm	Brilliantovaya ruka		100	Adventure,Comedy,Crime	8.5	10272
tt0062765	Bullitt	Bullitt		114	Action,Crime,Mystery	7.5	51212
tt0062803	Chitty Chitty Bang Bang	Chitty Chitty Bang Bang		144	Adventure,Family,Fantasy	6.9	34335
tt0062824	Coogan's Bluff	Coogan's Bluff		93	Action,Comedy,Crime	6.5	12891
